workload,n,noise,seed,mode,cycles_to_thresh,final_fidelity
W6_6q,6,ZZcorr_kick_mid,9788374725837751420,OFF,3,0.8426032758309966
W6_6q,6,ZZcorr_kick_mid,9788374725837751420,SINGLE_BLOCK,3,0.8392499551083397
W6_6q,6,ZZcorr_kick_mid,9788374725837751420,PAIR_BLOCK,3,0.8745767091728561
W6_6q,6,ZZcorr_kick_mid,6856104042854909791,OFF,9,0.8880483373037569
W6_6q,6,ZZcorr_kick_mid,6856104042854909791,SINGLE_BLOCK,9,0.8818752214564659
W6_6q,6,ZZcorr_kick_mid,6856104042854909791,PAIR_BLOCK,13,0.8576550974258661
W6_6q,6,ZZcorr_kick_mid,12039307454430948308,OFF,6,0.8763180641684142
W6_6q,6,ZZcorr_kick_mid,12039307454430948308,SINGLE_BLOCK,6,0.86998422887382
W6_6q,6,ZZcorr_kick_mid,12039307454430948308,PAIR_BLOCK,6,0.8959994105130762
W6_6q,6,ZZcorr_kick_mid,6024404883838289605,OFF,8,0.88726478797143
W6_6q,6,ZZcorr_kick_mid,6024404883838289605,SINGLE_BLOCK,8,0.8765615638433033
W6_6q,6,ZZcorr_kick_mid,6024404883838289605,PAIR_BLOCK,8,0.899274156174882
W6_6q,6,ZZcorr_kick_mid,8015158787531511283,OFF,6,0.8666417848332739
W6_6q,6,ZZcorr_kick_mid,8015158787531511283,SINGLE_BLOCK,6,0.8655730176781318
W6_6q,6,ZZcorr_kick_mid,8015158787531511283,PAIR_BLOCK,7,0.8930979292918106
W6_6q,6,ZZcorr_kick_mid,9922104173616681467,OFF,13,0.8769208507318423
W6_6q,6,ZZcorr_kick_mid,9922104173616681467,SINGLE_BLOCK,11,0.8903209733629499
W6_6q,6,ZZcorr_kick_mid,9922104173616681467,PAIR_BLOCK,13,0.8908204953525852
W6_6q,6,ZZcorr_kick_mid,3735909352703734165,OFF,6,0.8748287678844101
W6_6q,6,ZZcorr_kick_mid,3735909352703734165,SINGLE_BLOCK,6,0.8740904214675831
W6_6q,6,ZZcorr_kick_mid,3735909352703734165,PAIR_BLOCK,11,0.8616035423883772
W6_6q,6,ZZcorr_kick_mid,4066407972200538391,OFF,7,0.8518222400109348
W6_6q,6,ZZcorr_kick_mid,4066407972200538391,SINGLE_BLOCK,7,0.8510273069162598
W6_6q,6,ZZcorr_kick_mid,4066407972200538391,PAIR_BLOCK,12,0.7911578535935683
W6_6q,6,ZZcorr_kick_mid,8863467947124778225,OFF,3,0.8908461684696596
W6_6q,6,ZZcorr_kick_mid,8863467947124778225,SINGLE_BLOCK,3,0.8903175483075786
W6_6q,6,ZZcorr_kick_mid,8863467947124778225,PAIR_BLOCK,5,0.8831786071732184
W6_6q,6,ZZcorr_kick_mid,1836665318984477140,OFF,10,0.8709142669508341
W6_6q,6,ZZcorr_kick_mid,1836665318984477140,SINGLE_BLOCK,8,0.8810416868326519
W6_6q,6,ZZcorr_kick_mid,1836665318984477140,PAIR_BLOCK,8,0.8820903318697857
W6_6q,6,ZZcorr_kick_mid,8499170511849230762,OFF,10,0.8168184017294826
W6_6q,6,ZZcorr_kick_mid,8499170511849230762,SINGLE_BLOCK,10,0.10165741753316064
W6_6q,6,ZZcorr_kick_mid,8499170511849230762,PAIR_BLOCK,14,0.28368450397901174
W6_6q,6,ZZcorr_kick_mid,4446882987050417723,OFF,6,0.8784353407425489
W6_6q,6,ZZcorr_kick_mid,4446882987050417723,SINGLE_BLOCK,6,0.8743478254490897
W6_6q,6,ZZcorr_kick_mid,4446882987050417723,PAIR_BLOCK,7,0.8990459975658759
W6_6q,6,ZZcorr_kick_mid,13890237585912388858,OFF,9,0.8578998471996612
W6_6q,6,ZZcorr_kick_mid,13890237585912388858,SINGLE_BLOCK,9,0.8538352509936945
W6_6q,6,ZZcorr_kick_mid,13890237585912388858,PAIR_BLOCK,9,0.8757475723200262
W6_6q,6,ZZcorr_kick_mid,2043399979457829384,OFF,5,0.8706563333441958
W6_6q,6,ZZcorr_kick_mid,2043399979457829384,SINGLE_BLOCK,5,0.8705781456110375
W6_6q,6,ZZcorr_kick_mid,2043399979457829384,PAIR_BLOCK,14,0.05571780496912107
W6_6q,6,ZZcorr_kick_mid,5765979403546835529,OFF,5,0.8832748823082862
W6_6q,6,ZZcorr_kick_mid,5765979403546835529,SINGLE_BLOCK,5,0.879921245270819
W6_6q,6,ZZcorr_kick_mid,5765979403546835529,PAIR_BLOCK,5,0.8947529416574332
W6_6q,6,ZZcorr_kick_mid,9583050703538469780,OFF,9,0.8787888508386283
W6_6q,6,ZZcorr_kick_mid,9583050703538469780,SINGLE_BLOCK,9,0.8776939004402722
W6_6q,6,ZZcorr_kick_mid,9583050703538469780,PAIR_BLOCK,12,0.8927349854281872
W6_6q,6,ZZcorr_kick_mid,8608544825731277020,OFF,4,0.8623314208244981
W6_6q,6,ZZcorr_kick_mid,8608544825731277020,SINGLE_BLOCK,4,0.8588974123075598
W6_6q,6,ZZcorr_kick_mid,8608544825731277020,PAIR_BLOCK,11,0.8872504813415961
W6_6q,6,ZZcorr_kick_mid,9968642731773816155,OFF,7,0.8840397389096861
W6_6q,6,ZZcorr_kick_mid,9968642731773816155,SINGLE_BLOCK,7,0.8781702226678859
W6_6q,6,ZZcorr_kick_mid,9968642731773816155,PAIR_BLOCK,10,0.8569816351992902
W6_6q,6,ZZcorr_kick_mid,18376011625883284327,OFF,12,0.8600319789166272
W6_6q,6,ZZcorr_kick_mid,18376011625883284327,SINGLE_BLOCK,12,0.157739733383095
W6_6q,6,ZZcorr_kick_mid,18376011625883284327,PAIR_BLOCK,12,0.10312619260329424
W6_6q,6,ZZcorr_kick_mid,9877395034972046107,OFF,8,0.8728419745467517
W6_6q,6,ZZcorr_kick_mid,9877395034972046107,SINGLE_BLOCK,8,0.4484541492618464
W6_6q,6,ZZcorr_kick_mid,9877395034972046107,PAIR_BLOCK,8,0.3401891283571534
W6_6q,6,ZZcorr_kick_mid,16366762136133361768,OFF,16,0.8329465084728045
W6_6q,6,ZZcorr_kick_mid,16366762136133361768,SINGLE_BLOCK,10,0.8895465247199287
W6_6q,6,ZZcorr_kick_mid,16366762136133361768,PAIR_BLOCK,12,0.8726753663642587
W6_6q,6,ZZcorr_kick_mid,17794951919631458343,OFF,2,0.8864257824210754
W6_6q,6,ZZcorr_kick_mid,17794951919631458343,SINGLE_BLOCK,2,0.8845958299860166
W6_6q,6,ZZcorr_kick_mid,17794951919631458343,PAIR_BLOCK,12,0.7377945424712182
W6_6q,6,ZZcorr_kick_mid,11105684563243120956,OFF,5,0.8474840152404952
W6_6q,6,ZZcorr_kick_mid,11105684563243120956,SINGLE_BLOCK,5,0.8458754004087766
W6_6q,6,ZZcorr_kick_mid,11105684563243120956,PAIR_BLOCK,12,0.7067838005130948
W6_6q,6,ZZcorr_kick_mid,7626200846307249200,OFF,7,0.8907667220449618
W6_6q,6,ZZcorr_kick_mid,7626200846307249200,SINGLE_BLOCK,7,0.8897350616994164
W6_6q,6,ZZcorr_kick_mid,7626200846307249200,PAIR_BLOCK,10,0.8912240098504208
W6_6q,6,ZZcorr_kick_mid,12545823730255562406,OFF,4,0.8597647530137854
W6_6q,6,ZZcorr_kick_mid,12545823730255562406,SINGLE_BLOCK,4,0.8553683419399042
W6_6q,6,ZZcorr_kick_mid,12545823730255562406,PAIR_BLOCK,9,0.8722742126753659
W6_6q,6,ZZcorr_kick_mid,15681340806107330922,OFF,6,0.8678362659804997
W6_6q,6,ZZcorr_kick_mid,15681340806107330922,SINGLE_BLOCK,6,0.8674022754287648
W6_6q,6,ZZcorr_kick_mid,15681340806107330922,PAIR_BLOCK,14,0.033694702569116636
W6_6q,6,ZZcorr_kick_mid,8740444272463140573,OFF,6,0.8433898602552418
W6_6q,6,ZZcorr_kick_mid,8740444272463140573,SINGLE_BLOCK,5,0.8980460095140296
W6_6q,6,ZZcorr_kick_mid,8740444272463140573,PAIR_BLOCK,6,0.8655074576374727
W6_6q,6,ZZcorr_kick_mid,1107982276148433736,OFF,2,0.895460190748935
W6_6q,6,ZZcorr_kick_mid,1107982276148433736,SINGLE_BLOCK,2,0.8952580798949308
W6_6q,6,ZZcorr_kick_mid,1107982276148433736,PAIR_BLOCK,14,0.8523586843491572
W6_6q,6,ZZcorr_kick_mid,1462230013316180641,OFF,6,0.8824952426096303
W6_6q,6,ZZcorr_kick_mid,1462230013316180641,SINGLE_BLOCK,6,0.8790278610939236
W6_6q,6,ZZcorr_kick_mid,1462230013316180641,PAIR_BLOCK,9,0.8880507342857012
W6_6q,6,ZZcorr_kick_mid,10281407247644603590,OFF,4,0.8887569167105324
W6_6q,6,ZZcorr_kick_mid,10281407247644603590,SINGLE_BLOCK,4,0.8878327778957
W6_6q,6,ZZcorr_kick_mid,10281407247644603590,PAIR_BLOCK,5,0.8846110881776813
W6_6q,6,ZZcorr_kick_mid,12355266267284443346,OFF,5,0.8855511227420094
W6_6q,6,ZZcorr_kick_mid,12355266267284443346,SINGLE_BLOCK,5,0.8848450632254354
W6_6q,6,ZZcorr_kick_mid,12355266267284443346,PAIR_BLOCK,9,0.867595807790728
W6_6q,6,ZZcorr_kick_mid,546890017315397423,OFF,7,0.8973370002696012
W6_6q,6,ZZcorr_kick_mid,546890017315397423,SINGLE_BLOCK,7,0.893027245745647
W6_6q,6,ZZcorr_kick_mid,546890017315397423,PAIR_BLOCK,10,0.8730205761657222
W6_6q,6,ZZcorr_kick_mid,9540962175261441404,OFF,2,0.8825725782315639
W6_6q,6,ZZcorr_kick_mid,9540962175261441404,SINGLE_BLOCK,2,0.8811663056755729
W6_6q,6,ZZcorr_kick_mid,9540962175261441404,PAIR_BLOCK,2,0.8840372008608277
W6_6q,6,ZZcorr_kick_mid,14279866187320638032,OFF,5,0.8410421042629762
W6_6q,6,ZZcorr_kick_mid,14279866187320638032,SINGLE_BLOCK,5,0.8405050754567929
W6_6q,6,ZZcorr_kick_mid,14279866187320638032,PAIR_BLOCK,5,0.8719336831672863
W6_6q,6,ZZcorr_kick_mid,3544439630022119840,OFF,9,0.829825873422389
W6_6q,6,ZZcorr_kick_mid,3544439630022119840,SINGLE_BLOCK,9,0.8273138458472485
W6_6q,6,ZZcorr_kick_mid,3544439630022119840,PAIR_BLOCK,10,0.48186489276837713
W6_6q,6,ZZcorr_kick_mid,17971954692694143950,OFF,14,0.8669557118614057
W6_6q,6,ZZcorr_kick_mid,17971954692694143950,SINGLE_BLOCK,11,0.8905983359825147
W6_6q,6,ZZcorr_kick_mid,17971954692694143950,PAIR_BLOCK,11,0.8867909490329338
W6_6q,6,ZZcorr_kick_mid,398864788308257007,OFF,6,0.8475844366167926
W6_6q,6,ZZcorr_kick_mid,398864788308257007,SINGLE_BLOCK,6,0.8469721642038285
W6_6q,6,ZZcorr_kick_mid,398864788308257007,PAIR_BLOCK,14,0.002408870381401953
W6_6q,6,ZZcorr_kick_mid,7703771788303387480,OFF,4,0.8520714422338415
W6_6q,6,ZZcorr_kick_mid,7703771788303387480,SINGLE_BLOCK,4,0.8513992045830847
W6_6q,6,ZZcorr_kick_mid,7703771788303387480,PAIR_BLOCK,5,0.8983673390964834
W6_6q,6,ZZcorr_kick_mid,8097801401776802893,OFF,7,0.8877368107926066
W6_6q,6,ZZcorr_kick_mid,8097801401776802893,SINGLE_BLOCK,7,0.884711743637869
W6_6q,6,ZZcorr_kick_mid,8097801401776802893,PAIR_BLOCK,12,0.733036214106701
W6_6q,6,ZZcorr_kick_mid,15217062527004542881,OFF,4,0.8933736793445809
W6_6q,6,ZZcorr_kick_mid,15217062527004542881,SINGLE_BLOCK,4,0.8892212429747617
W6_6q,6,ZZcorr_kick_mid,15217062527004542881,PAIR_BLOCK,8,0.8978873423916168
W6_6q,6,ZZcorr_kick_mid,10175420375117276931,OFF,12,0.8700549406993949
W6_6q,6,ZZcorr_kick_mid,10175420375117276931,SINGLE_BLOCK,10,0.87941387022358
W6_6q,6,ZZcorr_kick_mid,10175420375117276931,PAIR_BLOCK,10,0.8985622529020384
W6_6q,6,ZZcorr_kick_mid,15426466875266893573,OFF,4,0.899913160231701
W6_6q,6,ZZcorr_kick_mid,15426466875266893573,SINGLE_BLOCK,4,0.8986733576853215
W6_6q,6,ZZcorr_kick_mid,15426466875266893573,PAIR_BLOCK,8,0.8676631624454074
W6_6q,6,ZZcorr_kick_mid,16697267487600633044,OFF,14,0.8778329828697661
W6_6q,6,ZZcorr_kick_mid,16697267487600633044,SINGLE_BLOCK,11,0.8684755418489969
W6_6q,6,ZZcorr_kick_mid,16697267487600633044,PAIR_BLOCK,11,0.8949850241709582
W6_6q,6,ZZcorr_kick_mid,159800869206419492,OFF,3,0.8926317128887192
W6_6q,6,ZZcorr_kick_mid,159800869206419492,SINGLE_BLOCK,3,0.8922615959795538
W6_6q,6,ZZcorr_kick_mid,159800869206419492,PAIR_BLOCK,5,0.89767192469191
W6_6q,6,ZZcorr_kick_mid,2366009911066430885,OFF,10,0.8081788488303935
W6_6q,6,ZZcorr_kick_mid,2366009911066430885,SINGLE_BLOCK,9,0.8988472716345637
W6_6q,6,ZZcorr_kick_mid,2366009911066430885,PAIR_BLOCK,10,0.8673626549989627
W6_6q,6,ZZcorr_kick_mid,3960677781839851573,OFF,5,0.8946255356101457
W6_6q,6,ZZcorr_kick_mid,3960677781839851573,SINGLE_BLOCK,5,0.8928649850099027
W6_6q,6,ZZcorr_kick_mid,3960677781839851573,PAIR_BLOCK,10,0.8788637002376146
W6_6q,6,ZZcorr_kick_mid,10002062250300385477,OFF,4,0.8801394742819066
W6_6q,6,ZZcorr_kick_mid,10002062250300385477,SINGLE_BLOCK,4,0.8799384851254756
W6_6q,6,ZZcorr_kick_mid,10002062250300385477,PAIR_BLOCK,5,0.8965361694737961
W6_6q,6,ZZcorr_kick_mid,9213907275563297927,OFF,6,0.8268727445613263
W6_6q,6,ZZcorr_kick_mid,9213907275563297927,SINGLE_BLOCK,6,0.8265157079956374
W6_6q,6,ZZcorr_kick_mid,9213907275563297927,PAIR_BLOCK,6,0.8466928959082498
W6_6q,6,ZZcorr_kick_mid,12570246308764912368,OFF,4,0.8944683018708419
W6_6q,6,ZZcorr_kick_mid,12570246308764912368,SINGLE_BLOCK,4,0.891294625157626
W6_6q,6,ZZcorr_kick_mid,12570246308764912368,PAIR_BLOCK,4,0.890196489495988
W6_6q,6,ZZcorr_kick_mid,2373136579601915658,OFF,10,0.8847997576952029
W6_6q,6,ZZcorr_kick_mid,2373136579601915658,SINGLE_BLOCK,10,0.8790376734049947
W6_6q,6,ZZcorr_kick_mid,2373136579601915658,PAIR_BLOCK,14,0.8076969170061229
W6_6q,6,ZZcorr_kick_mid,3116782449121779850,OFF,7,0.8728363651983286
W6_6q,6,ZZcorr_kick_mid,3116782449121779850,SINGLE_BLOCK,7,0.87196697145701
W6_6q,6,ZZcorr_kick_mid,3116782449121779850,PAIR_BLOCK,12,0.8002027153934906
W6_6q,6,ZZcorr_kick_mid,6202385157387379794,OFF,4,0.8961369694586817
W6_6q,6,ZZcorr_kick_mid,6202385157387379794,SINGLE_BLOCK,4,0.8931257201711225
W6_6q,6,ZZcorr_kick_mid,6202385157387379794,PAIR_BLOCK,16,0.11492192596833571
W6_6q,6,ZZcorr_kick_mid,14558615553131720923,OFF,14,0.8953857739377707
W6_6q,6,ZZcorr_kick_mid,14558615553131720923,SINGLE_BLOCK,14,0.6199160959185621
W6_6q,6,ZZcorr_kick_mid,14558615553131720923,PAIR_BLOCK,14,0.6109855369882102
W6_6q,6,ZZcorr_kick_mid,5280117196138248370,OFF,5,0.8929669941230485
W6_6q,6,ZZcorr_kick_mid,5280117196138248370,SINGLE_BLOCK,5,0.8921951861410385
W6_6q,6,ZZcorr_kick_mid,5280117196138248370,PAIR_BLOCK,12,0.0867496619906667
W6_6q,6,ZZcorr_kick_mid,13574290480889969495,OFF,10,0.8977297507837366
W6_6q,6,ZZcorr_kick_mid,13574290480889969495,SINGLE_BLOCK,10,0.8258426522547064
W6_6q,6,ZZcorr_kick_mid,13574290480889969495,PAIR_BLOCK,10,0.8228544983490321
W6_6q,6,ZZcorr_kick_mid,15933027284109794209,OFF,6,0.8793748430305198
W6_6q,6,ZZcorr_kick_mid,15933027284109794209,SINGLE_BLOCK,6,0.8788713004543256
W6_6q,6,ZZcorr_kick_mid,15933027284109794209,PAIR_BLOCK,7,0.8849808660486326
W6_6q,6,ZZcorr_kick_mid,5644819938811831637,OFF,5,0.891340291338598
W6_6q,6,ZZcorr_kick_mid,5644819938811831637,SINGLE_BLOCK,5,0.8892279392457036
W6_6q,6,ZZcorr_kick_mid,5644819938811831637,PAIR_BLOCK,12,0.8568352167884823
W6_6q,6,ZZcorr_kick_mid,8529334334060420507,OFF,4,0.8589879834072601
W6_6q,6,ZZcorr_kick_mid,8529334334060420507,SINGLE_BLOCK,4,0.8565398264302428
W6_6q,6,ZZcorr_kick_mid,8529334334060420507,PAIR_BLOCK,8,0.8618851374071492
W6_6q,6,ZZcorr_kick_mid,7233986183356371461,OFF,3,0.8914807163346861
W6_6q,6,ZZcorr_kick_mid,7233986183356371461,SINGLE_BLOCK,3,0.890939241928405
W6_6q,6,ZZcorr_kick_mid,7233986183356371461,PAIR_BLOCK,7,0.8753644713044815
W6_6q,6,MIX_kick_std,18338532153637842096,OFF,6,0.8791963669325956
W6_6q,6,MIX_kick_std,18338532153637842096,SINGLE_BLOCK,6,0.8969307765868079
W6_6q,6,MIX_kick_std,18338532153637842096,PAIR_BLOCK,14,0.06164777668276764
W6_6q,6,MIX_kick_std,14307055606650074465,OFF,7,0.8783698692242645
W6_6q,6,MIX_kick_std,14307055606650074465,SINGLE_BLOCK,7,0.8878300650751157
W6_6q,6,MIX_kick_std,14307055606650074465,PAIR_BLOCK,12,0.810086218402737
W6_6q,6,MIX_kick_std,3218395412522283285,OFF,7,0.8924687877686497
W6_6q,6,MIX_kick_std,3218395412522283285,SINGLE_BLOCK,8,0.8895933455575578
W6_6q,6,MIX_kick_std,3218395412522283285,PAIR_BLOCK,14,0.4886883003325386
W6_6q,6,MIX_kick_std,1448930418990886551,OFF,8,0.8983558117550869
W6_6q,6,MIX_kick_std,1448930418990886551,SINGLE_BLOCK,10,0.3582475230057133
W6_6q,6,MIX_kick_std,1448930418990886551,PAIR_BLOCK,10,0.7662267146979924
W6_6q,6,MIX_kick_std,15448103662580708186,OFF,11,0.8582867750433928
W6_6q,6,MIX_kick_std,15448103662580708186,SINGLE_BLOCK,11,0.8378391934276627
W6_6q,6,MIX_kick_std,15448103662580708186,PAIR_BLOCK,12,0.8367470289111232
W6_6q,6,MIX_kick_std,13148435791746823200,OFF,7,0.472978920343875
W6_6q,6,MIX_kick_std,13148435791746823200,SINGLE_BLOCK,7,0.48097032471869844
W6_6q,6,MIX_kick_std,13148435791746823200,PAIR_BLOCK,7,0.48586977166524364
W6_6q,6,MIX_kick_std,8534040870851822795,OFF,3,0.8249129979737901
W6_6q,6,MIX_kick_std,8534040870851822795,SINGLE_BLOCK,3,0.8161373127288786
W6_6q,6,MIX_kick_std,8534040870851822795,PAIR_BLOCK,3,0.8099571906390366
W6_6q,6,MIX_kick_std,1437064953133405515,OFF,8,0.8824483660935426
W6_6q,6,MIX_kick_std,1437064953133405515,SINGLE_BLOCK,14,0.8817605773056417
W6_6q,6,MIX_kick_std,1437064953133405515,PAIR_BLOCK,14,0.708519285577825
W6_6q,6,MIX_kick_std,13592298731428038959,OFF,12,0.8979335664289702
W6_6q,6,MIX_kick_std,13592298731428038959,SINGLE_BLOCK,13,0.8992630229781707
W6_6q,6,MIX_kick_std,13592298731428038959,PAIR_BLOCK,14,0.6331743033984666
W6_6q,6,MIX_kick_std,3116492817124689065,OFF,8,0.8902749457682775
W6_6q,6,MIX_kick_std,3116492817124689065,SINGLE_BLOCK,8,0.8954562862142694
W6_6q,6,MIX_kick_std,3116492817124689065,PAIR_BLOCK,12,0.029167912605962524
W6_6q,6,MIX_kick_std,5844401091891905989,OFF,12,0.8791664018235955
W6_6q,6,MIX_kick_std,5844401091891905989,SINGLE_BLOCK,12,0.8365951636367032
W6_6q,6,MIX_kick_std,5844401091891905989,PAIR_BLOCK,16,1.6464321574377527e-06
W6_6q,6,MIX_kick_std,592582213049345415,OFF,12,0.8673727772433858
W6_6q,6,MIX_kick_std,592582213049345415,SINGLE_BLOCK,12,0.8075860852385249
W6_6q,6,MIX_kick_std,592582213049345415,PAIR_BLOCK,12,0.7719494944673739
W6_6q,6,MIX_kick_std,10616724023230151144,OFF,7,0.8787609309628096
W6_6q,6,MIX_kick_std,10616724023230151144,SINGLE_BLOCK,9,0.8720991029152484
W6_6q,6,MIX_kick_std,10616724023230151144,PAIR_BLOCK,14,0.3068004607680593
W6_6q,6,MIX_kick_std,737364507675789261,OFF,13,0.8973507104810572
W6_6q,6,MIX_kick_std,737364507675789261,SINGLE_BLOCK,12,0.6424863382701637
W6_6q,6,MIX_kick_std,737364507675789261,PAIR_BLOCK,12,0.7636238833716206
W6_6q,6,MIX_kick_std,16200012748260796165,OFF,6,0.8976411986079312
W6_6q,6,MIX_kick_std,16200012748260796165,SINGLE_BLOCK,8,0.8806085352343938
W6_6q,6,MIX_kick_std,16200012748260796165,PAIR_BLOCK,13,0.8806881079819212
W6_6q,6,MIX_kick_std,11571818130098682875,OFF,7,0.8973846837285749
W6_6q,6,MIX_kick_std,11571818130098682875,SINGLE_BLOCK,9,0.896602238783133
W6_6q,6,MIX_kick_std,11571818130098682875,PAIR_BLOCK,14,0.8806811876523539
W6_6q,6,MIX_kick_std,11059624656116204398,OFF,9,0.8968935168002429
W6_6q,6,MIX_kick_std,11059624656116204398,SINGLE_BLOCK,15,0.8912306502279506
W6_6q,6,MIX_kick_std,11059624656116204398,PAIR_BLOCK,16,0.010422343797045201
W6_6q,6,MIX_kick_std,15133268358830502377,OFF,5,0.6808456926307815
W6_6q,6,MIX_kick_std,15133268358830502377,SINGLE_BLOCK,5,0.6768405962746936
W6_6q,6,MIX_kick_std,15133268358830502377,PAIR_BLOCK,5,0.7339927214078136
W6_6q,6,MIX_kick_std,10808963687340039621,OFF,11,0.890864546520965
W6_6q,6,MIX_kick_std,10808963687340039621,SINGLE_BLOCK,12,0.7557709608190971
W6_6q,6,MIX_kick_std,10808963687340039621,PAIR_BLOCK,12,0.7635306728371786
W6_6q,6,MIX_kick_std,3267567069028850734,OFF,14,0.892662909251786
W6_6q,6,MIX_kick_std,3267567069028850734,SINGLE_BLOCK,14,0.7615733661273895
W6_6q,6,MIX_kick_std,3267567069028850734,PAIR_BLOCK,14,0.7766721500208345
W6_6q,6,MIX_kick_std,18081796039093513279,OFF,7,0.8837926739398452
W6_6q,6,MIX_kick_std,18081796039093513279,SINGLE_BLOCK,7,0.8990763081379134
W6_6q,6,MIX_kick_std,18081796039093513279,PAIR_BLOCK,14,0.5712718478254186
W6_6q,6,MIX_kick_std,9788374725837751420,OFF,4,0.8399992011673535
W6_6q,6,MIX_kick_std,9788374725837751420,SINGLE_BLOCK,7,0.8992226090643097
W6_6q,6,MIX_kick_std,9788374725837751420,PAIR_BLOCK,16,0.37476928726511916
W6_6q,6,MIX_kick_std,6856104042854909791,OFF,6,0.3694071985315921
W6_6q,6,MIX_kick_std,6856104042854909791,SINGLE_BLOCK,6,0.44780258161998393
W6_6q,6,MIX_kick_std,6856104042854909791,PAIR_BLOCK,6,0.5972676199366219
W6_6q,6,MIX_kick_std,12039307454430948308,OFF,12,0.8917744677337668
W6_6q,6,MIX_kick_std,12039307454430948308,SINGLE_BLOCK,14,0.8982913617326492
W6_6q,6,MIX_kick_std,12039307454430948308,PAIR_BLOCK,16,0.3373392152612013
W6_6q,6,MIX_kick_std,6024404883838289605,OFF,5,0.89787430493083
W6_6q,6,MIX_kick_std,6024404883838289605,SINGLE_BLOCK,10,0.8914920250702928
W6_6q,6,MIX_kick_std,6024404883838289605,PAIR_BLOCK,13,0.8841497172395133
W6_6q,6,MIX_kick_std,8015158787531511283,OFF,5,0.8981138510934059
W6_6q,6,MIX_kick_std,8015158787531511283,SINGLE_BLOCK,8,0.8874813138381321
W6_6q,6,MIX_kick_std,8015158787531511283,PAIR_BLOCK,14,0.5306036600940359
W6_6q,6,MIX_kick_std,9922104173616681467,OFF,9,0.8849919457066632
W6_6q,6,MIX_kick_std,9922104173616681467,SINGLE_BLOCK,14,0.699735994755589
W6_6q,6,MIX_kick_std,9922104173616681467,PAIR_BLOCK,14,0.7046549856526791
W6_6q,6,MIX_kick_std,3735909352703734165,OFF,8,0.8763162555874392
W6_6q,6,MIX_kick_std,3735909352703734165,SINGLE_BLOCK,8,0.8719380385427308
W6_6q,6,MIX_kick_std,3735909352703734165,PAIR_BLOCK,14,0.8184931306753204
W6_6q,6,MIX_kick_std,4066407972200538391,OFF,8,0.8932437996635809
W6_6q,6,MIX_kick_std,4066407972200538391,SINGLE_BLOCK,12,0.8132965134306857
W6_6q,6,MIX_kick_std,4066407972200538391,PAIR_BLOCK,14,0.09966110779737059
W6_6q,6,MIX_kick_std,8863467947124778225,OFF,11,0.8879200238565074
W6_6q,6,MIX_kick_std,8863467947124778225,SINGLE_BLOCK,13,0.8992969396722048
W6_6q,6,MIX_kick_std,8863467947124778225,PAIR_BLOCK,14,0.641816404160417
W6_6q,6,MIX_kick_std,1836665318984477140,OFF,8,0.8987317078234193
W6_6q,6,MIX_kick_std,1836665318984477140,SINGLE_BLOCK,10,0.8999207812448522
W6_6q,6,MIX_kick_std,1836665318984477140,PAIR_BLOCK,16,0.5282560008342974
W6_6q,6,MIX_kick_std,8499170511849230762,OFF,7,0.8698024601081444
W6_6q,6,MIX_kick_std,8499170511849230762,SINGLE_BLOCK,7,0.8683167427313615
W6_6q,6,MIX_kick_std,8499170511849230762,PAIR_BLOCK,12,0.8342498899023294
W6_6q,6,MIX_kick_std,4446882987050417723,OFF,6,0.8450698552480584
W6_6q,6,MIX_kick_std,4446882987050417723,SINGLE_BLOCK,7,0.8970767165667599
W6_6q,6,MIX_kick_std,4446882987050417723,PAIR_BLOCK,11,0.8721220927036193
W6_6q,6,MIX_kick_std,13890237585912388858,OFF,10,0.8801921939053049
W6_6q,6,MIX_kick_std,13890237585912388858,SINGLE_BLOCK,10,0.897700530954822
W6_6q,6,MIX_kick_std,13890237585912388858,PAIR_BLOCK,14,0.11266958035473267
W6_6q,6,MIX_kick_std,2043399979457829384,OFF,7,0.8510211877861728
W6_6q,6,MIX_kick_std,2043399979457829384,SINGLE_BLOCK,7,0.8882900222490522
W6_6q,6,MIX_kick_std,2043399979457829384,PAIR_BLOCK,10,0.7478730504013745
W6_6q,6,MIX_kick_std,5765979403546835529,OFF,9,0.8851560728873866
W6_6q,6,MIX_kick_std,5765979403546835529,SINGLE_BLOCK,9,0.8981196774547001
W6_6q,6,MIX_kick_std,5765979403546835529,PAIR_BLOCK,14,0.017496443721761977
W6_6q,6,MIX_kick_std,9583050703538469780,OFF,5,0.8983344361409465
W6_6q,6,MIX_kick_std,9583050703538469780,SINGLE_BLOCK,5,0.8984212526914663
W6_6q,6,MIX_kick_std,9583050703538469780,PAIR_BLOCK,13,0.014157461542738052
W6_6q,6,MIX_kick_std,8608544825731277020,OFF,12,0.8556053221638478
W6_6q,6,MIX_kick_std,8608544825731277020,SINGLE_BLOCK,10,0.8935593432385047
W6_6q,6,MIX_kick_std,8608544825731277020,PAIR_BLOCK,14,0.7194942203227449
W6_6q,6,MIX_kick_std,9968642731773816155,OFF,6,0.8985579126756383
W6_6q,6,MIX_kick_std,9968642731773816155,SINGLE_BLOCK,10,0.687197436089294
W6_6q,6,MIX_kick_std,9968642731773816155,PAIR_BLOCK,10,0.7193533035677017
W6_6q,6,MIX_kick_std,18376011625883284327,OFF,8,0.8938162512334432
